Position,Track Name,Artist,Streams,URL,es_hit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
19,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,472726,6YZdkObH88npeKrrkb8Ggf,1,0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,audio_features,6YZdkObH88npeKrrkb8Ggf,spotify:track:6YZdkObH88npeKrrkb8Ggf,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,199693,4
19,Carnavalintro,Chano,532985,0tGAPnTFwRJA6FZgYZ0BAe,1,0.608,0.859,6,-5.58,0,0.185,0.115,0.0,0.325,0.8,190.065,audio_features,0tGAPnTFwRJA6FZgYZ0BAe,spotify:track:0tGAPnTFwRJA6FZgYZ0BAe,https://api.spotify.com/v1/tracks/0tGAPnTFwRJA6FZgYZ0BAe,https://api.spotify.com/v1/audio-analysis/0tGAPnTFwRJA6FZgYZ0BAe,190040,4
19,Te Quiero Pa´Mi,Don Omar,489242,3BY2mafsbsoKGqS380Xnuz,1,0.761,0.82,1,-4.003,1,0.0623,0.125,2.1e-05,0.183,0.619,88.997,audio_features,3BY2mafsbsoKGqS380Xnuz,spotify:track:3BY2mafsbsoKGqS380Xnuz,https://api.spotify.com/v1/tracks/3BY2mafsbsoKGqS380Xnuz,https://api.spotify.com/v1/audio-analysis/3BY2mafsbsoKGqS380Xnuz,211627,4
19,La Noche No Es para Dormir,Mano Arriba,445651,3gEebOzxHpEwElicl1XBy0,1,0.549,0.798,6,-4.185,1,0.0705,0.126,0.0,0.329,0.905,100.054,audio_features,3gEebOzxHpEwElicl1XBy0,spotify:track:3gEebOzxHpEwElicl1XBy0,https://api.spotify.com/v1/tracks/3gEebOzxHpEwElicl1XBy0,https://api.spotify.com/v1/audio-analysis/3gEebOzxHpEwElicl1XBy0,199495,4
19,Bella y Sensual,Romeo Santos,839595,0ERbK7qVqveCaBWIiYCrl3,1,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.749,179.864,audio_features,0ERbK7qVqveCaBWIiYCrl3,spotify:track:0ERbK7qVqveCaBWIiYCrl3,https://api.spotify.com/v1/tracks/0ERbK7qVqveCaBWIiYCrl3,https://api.spotify.com/v1/audio-analysis/0ERbK7qVqveCaBWIiYCrl3,204701,4
19,Loba,Rusherking,1203267,276rXWKRL20v33E2UnF3ks,1,0.876,0.617,10,-5.47,0,0.0721,0.145,0.0,0.0878,0.83,81.973,audio_features,276rXWKRL20v33E2UnF3ks,spotify:track:276rXWKRL20v33E2UnF3ks,https://api.spotify.com/v1/tracks/276rXWKRL20v33E2UnF3ks,https://api.spotify.com/v1/audio-analysis/276rXWKRL20v33E2UnF3ks,158049,4
19,My Way,Calvin Harris,474060,1vvNmPOiUuyCbgWmtc6yfm,1,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4
19,QUE PRETENDES,J Balvin,891432,25ZAibhr3bdlMCLmubZDVt,1,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,audio_features,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,222347,4
19,Ahora,J Balvin,601732,54OB85nuxYGfl7qRQXuz7c,1,0.804,0.791,3,-3.438,0,0.0598,0.118,0.000162,0.0814,0.809,87.996,audio_features,54OB85nuxYGfl7qRQXuz7c,spotify:track:54OB85nuxYGfl7qRQXuz7c,https://api.spotify.com/v1/tracks/54OB85nuxYGfl7qRQXuz7c,https://api.spotify.com/v1/audio-analysis/54OB85nuxYGfl7qRQXuz7c,254907,4
19,Bubalu,Becky G,707786,7dNwJbsT0sg1le5kVugGJb,1,0.8,0.355,6,-10.47,0,0.0895,0.616,0.0,0.118,0.253,145.929,audio_features,7dNwJbsT0sg1le5kVugGJb,spotify:track:7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,228493,4
19,Ta To Gucci (Remix),Cauty,646753,7kuRvjpeUcn6qNV9IBXC2C,1,0.73,0.648,1,-6.405,0,0.378,0.383,0.000112,0.103,0.675,187.991,audio_features,7kuRvjpeUcn6qNV9IBXC2C,spotify:track:7kuRvjpeUcn6qNV9IBXC2C,https://api.spotify.com/v1/tracks/7kuRvjpeUcn6qNV9IBXC2C,https://api.spotify.com/v1/audio-analysis/7kuRvjpeUcn6qNV9IBXC2C,304859,4
19,Poblado,Crissin,1037808,7xT1n5JKpB0bMPh6FL589e,1,0.894,0.709,3,-7.478,0,0.118,0.00914,0.0,0.101,0.462,93.048,audio_features,7xT1n5JKpB0bMPh6FL589e,spotify:track:7xT1n5JKpB0bMPh6FL589e,https://api.spotify.com/v1/tracks/7xT1n5JKpB0bMPh6FL589e,https://api.spotify.com/v1/audio-analysis/7xT1n5JKpB0bMPh6FL589e,201597,4
19,Chico Estrella,Duki,917188,1XadOBWghF0LhMuXI4GJ6M,1,0.718,0.725,9,-4.279,0,0.0522,0.118,0.0,0.17,0.57,139.988,audio_features,1XadOBWghF0LhMuXI4GJ6M,spotify:track:1XadOBWghF0LhMuXI4GJ6M,https://api.spotify.com/v1/tracks/1XadOBWghF0LhMuXI4GJ6M,https://api.spotify.com/v1/audio-analysis/1XadOBWghF0LhMuXI4GJ6M,170310,4
20,No Hay Nadie Más,Sebastian Yatra,541178,3IPJg1sdqLj12kFIndaonN,1,0.695,0.379,6,-9.096,1,0.0339,0.861,0.0,0.106,0.808,105.108,audio_features,3IPJg1sdqLj12kFIndaonN,spotify:track:3IPJg1sdqLj12kFIndaonN,https://api.spotify.com/v1/tracks/3IPJg1sdqLj12kFIndaonN,https://api.spotify.com/v1/audio-analysis/3IPJg1sdqLj12kFIndaonN,199733,4
20,Piel a Piel,Dame 5,535599,2q3B7GLCEA4uYvuo2g5P82,1,0.771,0.906,7,-5.884,1,0.0506,0.0208,5.54e-05,0.304,0.433,111.64,audio_features,2q3B7GLCEA4uYvuo2g5P82,spotify:track:2q3B7GLCEA4uYvuo2g5P82,https://api.spotify.com/v1/tracks/2q3B7GLCEA4uYvuo2g5P82,https://api.spotify.com/v1/audio-analysis/2q3B7GLCEA4uYvuo2g5P82,155350,4
20,Piso,Mueva Records,573309,42Lf4QlvHCXrIZOPuUOeGC,1,0.77,0.865,7,-4.246,1,0.226,0.0215,0.0,0.0476,0.716,170.158,audio_features,42Lf4QlvHCXrIZOPuUOeGC,spotify:track:42Lf4QlvHCXrIZOPuUOeGC,https://api.spotify.com/v1/tracks/42Lf4QlvHCXrIZOPuUOeGC,https://api.spotify.com/v1/audio-analysis/42Lf4QlvHCXrIZOPuUOeGC,222656,4
20,PPP,Kevin Roldan,790353,1DcxnVNFAyVl2sDQ646pXS,1,0.786,0.65,4,-6.839,1,0.109,0.363,8.17e-05,0.122,0.712,92.975,audio_features,1DcxnVNFAyVl2sDQ646pXS,spotify:track:1DcxnVNFAyVl2sDQ646pXS,https://api.spotify.com/v1/tracks/1DcxnVNFAyVl2sDQ646pXS,https://api.spotify.com/v1/audio-analysis/1DcxnVNFAyVl2sDQ646pXS,129040,4
20,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,1155701,4gzsuuZypVbxs0Af1LSZyB,1,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,audio_features,4gzsuuZypVbxs0Af1LSZyB,spotify:track:4gzsuuZypVbxs0Af1LSZyB,https://api.spotify.com/v1/tracks/4gzsuuZypVbxs0Af1LSZyB,https://api.spotify.com/v1/audio-analysis/4gzsuuZypVbxs0Af1LSZyB,207301,4
20,Dembow,Danny Ocean,724311,2EzRdhuoPyNJDlep7lnNf2,1,0.802,0.744,6,-5.968,1,0.078,0.0807,0.0,0.0917,0.45,99.983,audio_features,2EzRdhuoPyNJDlep7lnNf2,spotify:track:2EzRdhuoPyNJDlep7lnNf2,https://api.spotify.com/v1/tracks/2EzRdhuoPyNJDlep7lnNf2,https://api.spotify.com/v1/audio-analysis/2EzRdhuoPyNJDlep7lnNf2,215083,4
20,Starboy,The Weeknd,465476,5aAx2yezTd8zXrkmtKl66Z,1,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,audio_features,5aAx2yezTd8zXrkmtKl66Z,spotify:track:5aAx2yezTd8zXrkmtKl66Z,https://api.spotify.com/v1/tracks/5aAx2yezTd8zXrkmtKl66Z,https://api.spotify.com/v1/audio-analysis/5aAx2yezTd8zXrkmtKl66Z,230453,4
20,High,Maria Becerra,677690,5vPtzdjJ9tm7XCoKDH22Gb,1,0.82,0.29,9,-10.496,0,0.0689,0.153,7.77e-06,0.0996,0.322,99.965,audio_features,5vPtzdjJ9tm7XCoKDH22Gb,spotify:track:5vPtzdjJ9tm7XCoKDH22Gb,https://api.spotify.com/v1/tracks/5vPtzdjJ9tm7XCoKDH22Gb,https://api.spotify.com/v1/audio-analysis/5vPtzdjJ9tm7XCoKDH22Gb,187200,4
20,Alguien Robo,Sebastian Yatra,496879,5i50gKdLAjjIr7UxRT5IVy,1,0.745,0.921,0,-2.674,1,0.082,0.0897,0.0,0.178,0.651,92.973,audio_features,5i50gKdLAjjIr7UxRT5IVy,spotify:track:5i50gKdLAjjIr7UxRT5IVy,https://api.spotify.com/v1/tracks/5i50gKdLAjjIr7UxRT5IVy,https://api.spotify.com/v1/audio-analysis/5i50gKdLAjjIr7UxRT5IVy,223613,4
21,Rebota - Remix,Guaynaa,791568,3dWpRjCmaHbroNahuSeX11,1,0.885,0.857,0,-2.279,0,0.204,0.205,0.0,0.671,0.818,90.025,audio_features,3dWpRjCmaHbroNahuSeX11,spotify:track:3dWpRjCmaHbroNahuSeX11,https://api.spotify.com/v1/tracks/3dWpRjCmaHbroNahuSeX11,https://api.spotify.com/v1/audio-analysis/3dWpRjCmaHbroNahuSeX11,262000,4
21,Ya No Más,Fer Palacio,591265,4gQG2Ic7hnJMAcqunk4ERT,1,0.795,0.676,6,-6.429,1,0.0589,0.138,0.00373,0.0734,0.882,100.045,audio_features,4gQG2Ic7hnJMAcqunk4ERT,spotify:track:4gQG2Ic7hnJMAcqunk4ERT,https://api.spotify.com/v1/tracks/4gQG2Ic7hnJMAcqunk4ERT,https://api.spotify.com/v1/audio-analysis/4gQG2Ic7hnJMAcqunk4ERT,158447,4
21,Ponte Pa' Mi,Justin Quiles,996839,4C6BlqqMwjFzOXzqpTeoWR,1,0.878,0.713,5,-4.566,0,0.0948,0.0581,0.0,0.0822,0.615,92.028,audio_features,4C6BlqqMwjFzOXzqpTeoWR,spotify:track:4C6BlqqMwjFzOXzqpTeoWR,https://api.spotify.com/v1/tracks/4C6BlqqMwjFzOXzqpTeoWR,https://api.spotify.com/v1/audio-analysis/4C6BlqqMwjFzOXzqpTeoWR,202373,4
21,Estamos Bien,Don Khuma,591056,1DRJZUVcs6i6TkdNUXAi6m,1,0.794,0.576,9,-4.941,0,0.109,0.799,3.23e-06,0.122,0.458,120.087,audio_features,1DRJZUVcs6i6TkdNUXAi6m,spotify:track:1DRJZUVcs6i6TkdNUXAi6m,https://api.spotify.com/v1/tracks/1DRJZUVcs6i6TkdNUXAi6m,https://api.spotify.com/v1/audio-analysis/1DRJZUVcs6i6TkdNUXAi6m,208379,4
21,bad guy,Billie Eilish,618208,2Fxmhks0bxGSBdJ92vM42m,1,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
21,Culpables,KAROL G,579587,6q8Lb50EtqNeeJXXe8mMAH,1,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,audio_features,6q8Lb50EtqNeeJXXe8mMAH,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,https://api.spotify.com/v1/tracks/6q8Lb50EtqNeeJXXe8mMAH,https://api.spotify.com/v1/audio-analysis/6q8Lb50EtqNeeJXXe8mMAH,226627,4
21,Si Se Da - Remix,Myke Towers,879735,6K5BsR04ijf3FHNzjbaagD,1,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,audio_features,6K5BsR04ijf3FHNzjbaagD,spotify:track:6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/audio-analysis/6K5BsR04ijf3FHNzjbaagD,332240,4
21,Años Luz,Nicki Nicole,899252,4SQFu2eDYHTD9DdRVG3vU3,1,0.604,0.161,4,-8.371,0,0.104,0.772,0.0,0.0677,0.39,153.959,audio_features,4SQFu2eDYHTD9DdRVG3vU3,spotify:track:4SQFu2eDYHTD9DdRVG3vU3,https://api.spotify.com/v1/tracks/4SQFu2eDYHTD9DdRVG3vU3,https://api.spotify.com/v1/audio-analysis/4SQFu2eDYHTD9DdRVG3vU3,193247,3
21,Esclavo de Tus Besos,Manuel Turizo,635037,3g4UyIcQwutiG0TfW32GnX,1,0.805,0.671,5,-5.316,1,0.111,0.113,0.0,0.278,0.522,90.979,audio_features,3g4UyIcQwutiG0TfW32GnX,spotify:track:3g4UyIcQwutiG0TfW32GnX,https://api.spotify.com/v1/tracks/3g4UyIcQwutiG0TfW32GnX,https://api.spotify.com/v1/audio-analysis/3g4UyIcQwutiG0TfW32GnX,219302,4
21,La fórmula (feat. Chris Jedi),De La Ghetto,672397,4XCQtUoRSh22Ep18ULmDnT,1,0.701,0.845,2,-2.738,0,0.0668,0.118,7.8e-06,0.311,0.756,172.028,audio_features,4XCQtUoRSh22Ep18ULmDnT,spotify:track:4XCQtUoRSh22Ep18ULmDnT,https://api.spotify.com/v1/tracks/4XCQtUoRSh22Ep18ULmDnT,https://api.spotify.com/v1/audio-analysis/4XCQtUoRSh22Ep18ULmDnT,232240,4
21,Polvo,Nicky Jam,1196506,68mrW6gXHgupgSiDHgaDi5,1,0.763,0.621,11,-6.169,0,0.066,0.0105,2.94e-06,0.106,0.582,82.042,audio_features,68mrW6gXHgupgSiDHgaDi5,spotify:track:68mrW6gXHgupgSiDHgaDi5,https://api.spotify.com/v1/tracks/68mrW6gXHgupgSiDHgaDi5,https://api.spotify.com/v1/audio-analysis/68mrW6gXHgupgSiDHgaDi5,211130,4
21,Tan Bien (feat. Agus Padilla),LIT killah,777105,43Q1jBoHh3pQkh3Oy7TA1g,1,0.784,0.761,10,-4.253,0,0.0343,0.108,5.05e-05,0.05,0.385,105.005,audio_features,43Q1jBoHh3pQkh3Oy7TA1g,spotify:track:43Q1jBoHh3pQkh3Oy7TA1g,https://api.spotify.com/v1/tracks/43Q1jBoHh3pQkh3Oy7TA1g,https://api.spotify.com/v1/audio-analysis/43Q1jBoHh3pQkh3Oy7TA1g,204989,4
21,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,878507,684EjRHwNsZQ9hCQxL4NYL,1,0.747,0.647,9,-3.234,1,0.0737,0.113,0.0,0.112,0.478,87.988,audio_features,684EjRHwNsZQ9hCQxL4NYL,spotify:track:684EjRHwNsZQ9hCQxL4NYL,https://api.spotify.com/v1/tracks/684EjRHwNsZQ9hCQxL4NYL,https://api.spotify.com/v1/audio-analysis/684EjRHwNsZQ9hCQxL4NYL,233113,4
21,Quien Empezó,j mena,788385,19S1u14a1mNsryjT7Nb7ri,1,0.775,0.549,11,-3.336,0,0.148,0.0225,0.00203,0.117,0.451,176.079,audio_features,19S1u14a1mNsryjT7Nb7ri,spotify:track:19S1u14a1mNsryjT7Nb7ri,https://api.spotify.com/v1/tracks/19S1u14a1mNsryjT7Nb7ri,https://api.spotify.com/v1/audio-analysis/19S1u14a1mNsryjT7Nb7ri,190575,4
21,El Clavo (feat. Maluma) - Remix,Prince Royce,604276,6bI00brFpeprqCDqKouEJS,1,0.789,0.797,11,-2.726,0,0.114,0.0576,0.0,0.104,0.73,162.079,audio_features,6bI00brFpeprqCDqKouEJS,spotify:track:6bI00brFpeprqCDqKouEJS,https://api.spotify.com/v1/tracks/6bI00brFpeprqCDqKouEJS,https://api.spotify.com/v1/audio-analysis/6bI00brFpeprqCDqKouEJS,171338,4
21,California,LIT killah,997179,3K5JiDtBPElni1lrjLIGOG,1,0.749,0.698,5,-7.488,0,0.0273,0.0334,0.0,0.389,0.874,120.024,audio_features,3K5JiDtBPElni1lrjLIGOG,spotify:track:3K5JiDtBPElni1lrjLIGOG,https://api.spotify.com/v1/tracks/3K5JiDtBPElni1lrjLIGOG,https://api.spotify.com/v1/audio-analysis/3K5JiDtBPElni1lrjLIGOG,201402,4
21,La Santa,Bad Bunny,838758,69vlMrzHwATKzupwNcUPyK,1,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,audio_features,69vlMrzHwATKzupwNcUPyK,spotify:track:69vlMrzHwATKzupwNcUPyK,https://api.spotify.com/v1/tracks/69vlMrzHwATKzupwNcUPyK,https://api.spotify.com/v1/audio-analysis/69vlMrzHwATKzupwNcUPyK,206420,4
21,"Cazzu: Bzrp Music Sessions, Vol. 32",Bizarrap,782402,1MZqHpFyB4j5tFCFNvURou,1,0.89,0.466,7,-9.092,0,0.0773,0.389,0.0899,0.0819,0.593,131.04,audio_features,1MZqHpFyB4j5tFCFNvURou,spotify:track:1MZqHpFyB4j5tFCFNvURou,https://api.spotify.com/v1/tracks/1MZqHpFyB4j5tFCFNvURou,https://api.spotify.com/v1/audio-analysis/1MZqHpFyB4j5tFCFNvURou,146107,4
22,Machika,J Balvin,679752,6MNGxu8MprKGkchUchkJsy,1,0.615,0.833,9,-3.377,1,0.39,0.0524,0.0,0.171,0.538,212.117,audio_features,6MNGxu8MprKGkchUchkJsy,spotify:track:6MNGxu8MprKGkchUchkJsy,https://api.spotify.com/v1/tracks/6MNGxu8MprKGkchUchkJsy,https://api.spotify.com/v1/audio-analysis/6MNGxu8MprKGkchUchkJsy,181733,4
22,Mi Niña,Wisin,1099521,2bgcUk2A3jjKbCJ7KPquTi,1,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,audio_features,2bgcUk2A3jjKbCJ7KPquTi,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,https://api.spotify.com/v1/tracks/2bgcUk2A3jjKbCJ7KPquTi,https://api.spotify.com/v1/audio-analysis/2bgcUk2A3jjKbCJ7KPquTi,213314,4
22,Machu Picchu,Camilo,910990,6RV9pRLIQiXm3qTGeyQluf,1,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,audio_features,6RV9pRLIQiXm3qTGeyQluf,spotify:track:6RV9pRLIQiXm3qTGeyQluf,https://api.spotify.com/v1/tracks/6RV9pRLIQiXm3qTGeyQluf,https://api.spotify.com/v1/audio-analysis/6RV9pRLIQiXm3qTGeyQluf,179005,4
22,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,709099,0EhpEsp4L0oRGM0vmeaN5e,1,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4
22,Azul,J Balvin,725553,2lCkncy6bIB0LTMT7kvrD1,1,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,audio_features,2lCkncy6bIB0LTMT7kvrD1,spotify:track:2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/tracks/2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,205933,4
22,I Feel It Coming,The Weeknd,487425,5GXAXm5YOmYT0kL5jHvYBt,1,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,audio_features,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt,https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt,269187,4
22,Como Antes (feat. Wisin),Yandel,633004,5YzA563GXTuwQaRq24z1k5,1,0.813,0.876,1,-4.278,0,0.172,0.182,0.0,0.394,0.746,94.987,audio_features,5YzA563GXTuwQaRq24z1k5,spotify:track:5YzA563GXTuwQaRq24z1k5,https://api.spotify.com/v1/tracks/5YzA563GXTuwQaRq24z1k5,https://api.spotify.com/v1/audio-analysis/5YzA563GXTuwQaRq24z1k5,210773,4
22,Scooby Doo Pa Pa,Dj Kass,758502,1xndOD8CreR5ctkOv5G1LN,1,0.91,0.754,10,-2.573,0,0.239,0.0396,0.00154,0.122,0.63,120.939,audio_features,1xndOD8CreR5ctkOv5G1LN,spotify:track:1xndOD8CreR5ctkOv5G1LN,https://api.spotify.com/v1/tracks/1xndOD8CreR5ctkOv5G1LN,https://api.spotify.com/v1/audio-analysis/1xndOD8CreR5ctkOv5G1LN,145972,4
22,NI BIEN NI MAL,Bad Bunny,709632,278kSqsZIiYp8p3QjYAqa8,1,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,audio_features,278kSqsZIiYp8p3QjYAqa8,spotify:track:278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8,236216,4
22,Quiero Volver,TINI,622355,5NrIX1ozc9LGt19ISgPDIY,1,0.672,0.83,2,-4.028,1,0.0599,0.206,0.0,0.0751,0.774,172.104,audio_features,5NrIX1ozc9LGt19ISgPDIY,spotify:track:5NrIX1ozc9LGt19ISgPDIY,https://api.spotify.com/v1/tracks/5NrIX1ozc9LGt19ISgPDIY,https://api.spotify.com/v1/audio-analysis/5NrIX1ozc9LGt19ISgPDIY,183960,4
22,Árabe,Papichamp,543915,58qmrrvUkA09szrox83VDp,1,0.682,0.674,6,-5.666,1,0.237,0.123,0.0,0.271,0.637,199.989,audio_features,58qmrrvUkA09szrox83VDp,spotify:track:58qmrrvUkA09szrox83VDp,https://api.spotify.com/v1/tracks/58qmrrvUkA09szrox83VDp,https://api.spotify.com/v1/audio-analysis/58qmrrvUkA09szrox83VDp,187212,4
22,Ambiente,J Balvin,527100,6VrBWh90BiwWmwKtvwWFcq,1,0.789,0.731,2,-6.245,0,0.101,0.139,1.92e-06,0.635,0.79,81.009,audio_features,6VrBWh90BiwWmwKtvwWFcq,spotify:track:6VrBWh90BiwWmwKtvwWFcq,https://api.spotify.com/v1/tracks/6VrBWh90BiwWmwKtvwWFcq,https://api.spotify.com/v1/audio-analysis/6VrBWh90BiwWmwKtvwWFcq,248827,4
22,"Don Patricio: Bzrp Music Sessions, Vol. 25",Bizarrap,642700,3B30FE1ywQwRa5vcg2W1Zg,1,0.726,0.587,9,-5.954,0,0.297,0.448,1.56e-06,0.0758,0.786,125.528,audio_features,3B30FE1ywQwRa5vcg2W1Zg,spotify:track:3B30FE1ywQwRa5vcg2W1Zg,https://api.spotify.com/v1/tracks/3B30FE1ywQwRa5vcg2W1Zg,https://api.spotify.com/v1/audio-analysis/3B30FE1ywQwRa5vcg2W1Zg,155965,4
22,Sobrio,Maluma,1107571,4HzqWEdAbzcVFDv0pvxV4w,1,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,audio_features,4HzqWEdAbzcVFDv0pvxV4w,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,https://api.spotify.com/v1/tracks/4HzqWEdAbzcVFDv0pvxV4w,https://api.spotify.com/v1/audio-analysis/4HzqWEdAbzcVFDv0pvxV4w,201181,4
22,Rain On Me (with Ariana Grande),Lady Gaga,586183,24ySl2hOPGCDcxBxFIqWBu,1,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,audio_features,24ySl2hOPGCDcxBxFIqWBu,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,182200,4
22,Indeciso,Reik,783204,59s0s39NFWScuHDbHytI14,1,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,audio_features,59s0s39NFWScuHDbHytI14,spotify:track:59s0s39NFWScuHDbHytI14,https://api.spotify.com/v1/tracks/59s0s39NFWScuHDbHytI14,https://api.spotify.com/v1/audio-analysis/59s0s39NFWScuHDbHytI14,217253,4
22,MONTERO (Call Me By Your Name),Lil Nas X,758653,67BtfxlNbhBmCDR2L2l8qd,1,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,67BtfxlNbhBmCDR2L2l8qd,spotify:track:67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,4
22,Contra La Pared,Sean Paul,611422,37eGbhE1xVFSvcKkqGb6i1,1,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,audio_features,37eGbhE1xVFSvcKkqGb6i1,spotify:track:37eGbhE1xVFSvcKkqGb6i1,https://api.spotify.com/v1/tracks/37eGbhE1xVFSvcKkqGb6i1,https://api.spotify.com/v1/audio-analysis/37eGbhE1xVFSvcKkqGb6i1,224681,4
22,LUZ DELITO,WOS,880860,13VEtVCYfLTVsq5STs3SlW,1,0.583,0.977,9,-2.674,1,0.277,0.276,0.0,0.544,0.704,89.965,audio_features,13VEtVCYfLTVsq5STs3SlW,spotify:track:13VEtVCYfLTVsq5STs3SlW,https://api.spotify.com/v1/tracks/13VEtVCYfLTVsq5STs3SlW,https://api.spotify.com/v1/audio-analysis/13VEtVCYfLTVsq5STs3SlW,155868,4
23,No Puedo,Paulo Londra,651762,6MbSMSXrSlvsyHf4kcaLQi,1,0.792,0.68,5,-5.392,0,0.119,0.361,0.0,0.1,0.519,140.041,audio_features,6MbSMSXrSlvsyHf4kcaLQi,spotify:track:6MbSMSXrSlvsyHf4kcaLQi,https://api.spotify.com/v1/tracks/6MbSMSXrSlvsyHf4kcaLQi,https://api.spotify.com/v1/audio-analysis/6MbSMSXrSlvsyHf4kcaLQi,175029,4
